mass
9.3801
8.4238
8.501
8.9712
8.8618
9.1455
8.615
9.1607
9.7675
8.6516
8.0038
9.1112
9.1281
9.2864
8.8204
8.2197
8.1169
8.4813
8.735
8.9599
8.624
9.8103
8.8889
9.7537
9.5109
9.4383
9.3791
7.8902
8.7006
10.1958
10.327
8.8522
9.0224
8.8223
8.9008
9.3608
8.6197
9.0075
9.1996
9.2205
8.9707
8.2084
8.513
8.8796
8.7294
7.9183
8.9819
8.6488
9.1194
8.2581
8.3901
9.1379
8.8241
8.6399
8.4352
9.3169
8.5222
8.8085
9.8251
8.5911
9.1478
9.3649
9.0597
9.0184
8.8637
7.9854
9.3352
8.3781
9.2708
8.6671
8.7973
8.4915
9.1146
9.4985
9.8103
8.882
8.684
8.7359
8.3083
8.7486
8.999
8.4331
9.1523
9.0568
8.7635
9.3171
8.8702
8.5958
7.759
9.9356
8.7544
8.1402
8.7763
9.5097
9.1654
8.3755
8.0562
8.3545
8.424
9.1729
9.1316
8.6969
9.0134
7.9022
8.2744
9.7042
7.8909
8.9667
8.8525
9.6457
10.7673
8.87
8.6232
9.0422
8.431
7.5777
8.4434
10.1049
9.1884
8.2663
8.6133
8.9485
8.9931
8.7815
9.4842
9.5496
8.8804
8.3255
8.2529
8.2892
8.7406
9.7363
8.5903
8.1156
8.5757
8.6931
9.5019
9.1377
9.7358
8.5774
9.3492
7.8809
8.6837
8.9004
8.873
8.7999
9.5204
8.7019
8.946
9.6203
9.6707
9.5016
8.6601
7.8143
8.2899
7.6998
9.8568
8.2171
8.0486
8.0026
9.0638
8.9015
8.4075
7.7198
8.7069
8.4251
9.5198
9.7015
8.214
8.2503
9.0191
8.5948
9.8451
8.5098
9.5387
10.3828
8.3598
9.0667
8.7138
7.9987
8.3567
9.351
8.7587
8.2363
9.1816
8.8143
10.1671
9.804
7.7752
8.7464
9.1547
8.2878
9.6708
8.9769
9.3179
9.4765
9.5677
8.2495
9.6694
9.836
8.8668
8.6685
8.6265
8.7227
8.6896
8.3416
8.4776
9.3387
9.6961
9.0738
8.6517
8.1747
8.8716
8.7917
9.8027
9.8251
8.8375
8.1683
9.6997
9.3089
7.8937
10.9546
8.0346
9.324
9.1191
8.4877
7.5312
8.9749
9.3216
8.5137
8.3449
8.7921
8.4179
10.0431
9.3407
10.187
9.1526
10.8294
8.4524
8.6613
8.5691
9.849
8.0414
8.1099
8.2571
10.4414
8.6631
7.9052
9.4317
9.1493
9.1624
8.9517
10.1116
9.8802
9.1191
8.2446
8.6786
9.0606
9.0426
7.4409
8.3842
8.8492
8.381
7.6021
10.0014
8.9095
8.0784
9.0519
9.59
8.7783
8.4161
8.5143
8.9674
7.6062
9.3748
8.9226
9.7292
8.8265
9.2604
9.0595
8.1301
7.4479
8.5431
8.793
9.7744
9.0546
8.752
8.0411
8.9069
8.7186
8.692
9.2902
10.04
9.3451
8.8939
8.4165
8.4998
8.5817
8.3463
7.9942
9.4573
8.9491
8.6484
9.1469
9.8588
8.6418
8.8615
9.379
10.0748
8.8136
8.9945
9.495
8.4498
9.4118
8.641
10.5943
8.6947
8.8784
8.4477
8.6003
9.2543
8.5178
8.1324
9.3875
8.5965
8.4629
8.6707
8.6446
9.511
8.672
7.6828
8.7296
9.0173
9.0608
9.3814
7.9296
9.5051
10.1446
8.3351
9.9299
8.8729
9.8701
8.9981
9.3411
9.1163
8.6757
8.6884
9.0861
10.0672
8.2892
8.3228
8.7318
8.4754
8.6323
8.3966
8.8057
8.4674
8.5793
8.4853
8.8508
8.8048
8.9694
8.3987
8.7688
7.825
9.2804
9.7385
9.8635
8.602
9.664
8.9087
9.6944
9.1939
8.2164
9.9932
10.1507
9.0093
9.2191
9.5262
8.7926
9.0174
9.1109
7.8967
9.0516
9.2143
8.6197
8.4458
9.1103
8.0027
8.6774
9.2882
7.825
8.2455
9.3484
9.7143
8.846
8.6026
9.7405
8.7965
8.8218
8.8816
8.4664
8.5878
8.9529
9.0393
8.3275
7.9097
8.5745
8.3053
9.6458
9.2871
8.8347
8.5123
9.6544
8.2862
9.9612
8.7586
9.9037
9.9201
7.9773
9.0252
10.5055
9.5028
10.4752
8.1552
9.3402
10.0686
9.3414
9.232
8.2089
7.693
8.5041
8.4177
8.6299
9.1533
8.0144
8.435
8.786
8.2558
9.7052
8.4477
7.152
8.1993
9.8706
8.9539
8.6093
8.1811
8.5374
8.9232
8.5542
8.5509
8.7059
8.4304
8.5058
8.7245
9.304
8.2014
8.9477
7.8772
8.5312
8.1642
8.525
8.8649
9.0565
8.596
8.7333
8.502
9.4392
8.5511
10.7701
7.9853
8.3416
8.573
10.05
8.6731
8.6386
8.4604
9.6891
9.441
8.2184
8.4998
8.552
7.3206
8.9857
9.6682
9.107
8.8
9.446
9.0611
8.7004
9.5355
8.7902
8.8548
8.8869
9.5491
8.8887
8.8398
8.7521
9.0032
7.9427
8.2709
8.7975
7.7999
8.3682
9.4285
9.2402
7.6798
9.224
9.0683
8.8476
9.2622
10.2271
8.8531
8.6442
9.0398
8.5418
8.2968
9.6937
8.7531
9.3368
7.2667
8.4932
9.906
9.3598
7.2054
8.9733
8.1531
9.1132
9.4627
8.4931
9.7784
9.0416
8.7942
8.2676
9.1777
8.2393
8.2165
8.5511
8.5976
8.7971
8.9342
8.8584
8.6077
8.7147
9.343
8.0894
8.6389
8.5694
8.573
8.5145
9.7652
9.4626
8.0593
8.778
9.7897
9.2373
8.7285
8.3404
7.8418
10.1676
9.8398
9.5452
8.4089
8.8176
8.7629
8.6323
9.0111
10.0633
8.9264
9.0599
8.9425
9.2755
8.8774
8.2674
9.965
8.7816
8.6829
9.3728
8.8832
8.1917
8.0578
9.1757
9.7449
9.8912
9.0816
8.6305
8.1548
8.0213
8.9243
9.2393
8.8977
8.9261
9.0446
7.872
8.6662
8.7633
10.7404
8.629
8.7312
8.4172
8.1181
8.2843
8.5279
8.585
7.8028
9.2131
9.4601
8.8902
8.239
10.0909
9.0561
8.914
9.8238
8.6715
9.0106
8.591
8.301
10.0784
8.72
9.5926
8.902
9.7781
8.5476
10.3314
10.1595
9.1898
9.1161
8.4817
8.5625
8.5632
7.8906
9.262
8.7104
9.2574
8.3843
8.5706
8.0521
9.309
8.8227
8.2544
8.7715
8.8465
8.7593
9.4126
7.9886
7.6129
9.7533
7.4779
8.5564
9.8636
8.1144
8.7002
8.6504
8.7506
9.7084
8.7685
10.6735
9.6333
8.7858
8.7556
9.1186
7.7739
6.8269
8.4343
7.3773
9.3308
9.2818
9.4803
8.1902
9.3474
8.6642
8.9029
9.2545
8.7624
8.9801
8.1468
7.6016
8.2006
8.6887
8.5355
9.8942
8.9971
8.3715
9.5389
9.9672
8.8169
9.6323
8.6299
8.569
9.7195
9.4137
8.9747
9.0673
8.5921
8.7626
8.913
8.6594
8.4078
8.4045
9.4413
9.4817
9.7234
8.6334
8.6717
8.2065
8.7144
8.9045
8.8402
8.5819
9.022
8.5973
8.9156
8.4174
8.9047
9.6596
8.0845
8.3226
8.3765
9.2557
8.0316
10.2606
8.2662
8.3958
9.2114
9.1087
8.3406
9.3964
8.6099
7.8536
8.0325
8.7787
8.4058
9.3864
8.8862
9.142
10.4622
8.8853
8.5895
8.4529
10.018
8.7005
8.7969
9.7347
8.7982
10.991
10.3126
8.9371
9.1185
10.1967
8.375
8.8638
8.6766
10.3672
8.4689
9.1691
8.7984
8.6981
8.3776
8.5913
6.5148
8.4052
8.8736
9.2841
8.8452
8.6514
9.1905
8.833
9.0046
9.9766
9.0828
9.489
9.0746
7.999
9.6459
9.2023
9.9781
10.5012
9.0599
8.5676
9.3009
9.4519
8.977
8.4927
9.3067
9.5062
8.7217
9.6003
9.4935
9.4613
8.2888
8.9022
8.4384
9.6785
10.0969
7.9975
9.5518
8.316
8.5953
8.8006
8.3096
8.4266
9.159
9.0506
8.2213
7.5731
8.4069
8.9018
8.4247
9.1626
8.1605
9.8521
9.4752
9.8636
8.1228
8.9575
8.8162
8.9244
9.0145
8.6212
8.6976
9.2158
7.7401
8.7427
9.7021
9.3777
8.7412
8.647
9.6437
8.9915
9.1213
8.2665
9.7347
9.063
9.327
8.5811
8.5754
9.0679
8.2254
9.2094
9.3084
9.9684
8.2866
8.5148
8.8583
7.7548
9.1487
8.715
8.3575
9.1681
8.1649
10.1957
8.5254
8.4862
8.7217
8.9472
7.598
8.2103
9.0966
9.0394
7.3441
8.151
9.0028
9.4224
8.7327
9.1791
8.3712
8.4906
8.1115
8.7165
9.433
9.4785
8.7857
8.4393
8.7505
9.4259
7.7671
8.7035
9.2477
9.4074
8.7617
9.0752
10.3336
8.2555
9.9894
8.4466
9.3481
8.8782
9.4518
8.1588
7.9559
9.3022
8.5309
8.4099
8.9684
9.1449
8.9818
8.8796
8.8285
7.8453
9.4141
8.7873
8.3308
8.3943
8.7507
7.4854
8.6088
8.8377
8.4886
9.1629
8.7124
8.4858
9.3022
8.6927
8.1944
8.6389
8.2552
8.4404
8.4287
8.6545
10.1515
8.622
8.4485
9.9816
9.2949
9.281
8.0319
10.3516
8.6163
9.0462
7.8951
9.9565
9.0966
8.6783
7.8783
8.5142
8.5574
7.8903
8.1618
9.1139
8.7621
8.2657
9.8416
8.5184
8.2838
9.0811
8.1307
8.9639
8.5696
8.8444
9.2208
9.3995
8.1329
9.3457
8.2063
8.6502
9.2197
9.2882
8.4805
8.3301
8.9172
8.7782
9.2555
8.858
8.6406
8.2758
8.8099
9.032
8.902
9.2913
9.0458
9.1354
8.8338
8.2422
8.9628
8.889
8.7876
8.8601
7.795
7.6505
10.1414
10.7441
8.3666
8.3253
10.2163
8.2596
7.2097
8.9035
8.9953
8.4643
8.534
8.9782
7.5759
7.9732
8.8636
8.0852
9.9292
9.7106
8.1621
8.2895
8.8982
8.0178
8.7197
9.0832
9.0358
9.5593
8.8939
9.4642
8.1577
8.7301
8.927
9.2182
8.4819
9.8415
8.7758
10.1332
10.4851
9.4874
8.9453
8.1972
8.6323
7.5183
8.1028
8.5718
9.9801
9.3431
6.409
9.2029
9.0509
8.3706
10.4947
7.8471
9.0931
8.8162
8.761
9.1244
10.2311
9.3372
8.4622
9.7144
8.6494
8.9954
8.8059
8.0062
8.6229
8.6634
9.5632
8.9873
9.0181
8.4448
8.2202
7.9451
9.2883
9.665
7.7718
8.6419
8.1205
8.2281
8.6393
8.3711
9.064
8.5556
8.1311
8.9764
9.0517
8.4188
9.6251
8.3404
8.7312
8.4116
8.8589
9.6156
8.5364
8.313
8.9761
8.8297
8.9755
7.9483
8.6473
9.4372
8.0448
8.8457
7.7807
7.9563
9.3777
8.9961
7.875
8.589
8.5535
8.6739
8.3773
9.0242
8.8927
7.9707
9.0643
8.4927
8.9563
9.4308
9.0202
8.5191
8.4601
9.003
7.4275
8.4174
8.7195
8.5128
8.4188
8.5076
10.1348
8.6424
7.7602
8.6857
8.7525
9.674
7.8217
8.789
9.827
7.8988
8.7937
9.7401
9.1354
8.5612
8.5951
8.6734
8.9358
8.7342
10.1645
8.7448
10.1209
8.3017
8.1123
7.8685
8.4729
9.5924
8.6293
8.8516
8.4229
9.5929
8.9329
8.1135
8.4637
8.8997
9.3832
9.3626
7.6307
9.2814
8.6926
9.7133
9.0185
10.056
8.9114
9.7881
8.327
8.0456
8.1603
7.8355
8.6014
8.3821
8.2391
9.1212
8.5464
7.8392
9.2831
7.6927
8.4636
8.8185
9.5391
8.7487
9.8124
8.2655
8.9428
9.567
8.6975
9.152
8.3697
8.1604
8.6822
8.2258
8.7419
8.1857
9.3874
10.1738
8.2859
9.302
8.6159
9.359
8.588
7.4904
9.054
8.8696
7.9884
8.5314
8.2512
7.806
8.5439
7.7644
8.8317
8.8946
10.5041
8.7947
8.861
10.5161
9.3134
8.8996
8.689
9.8837
8.9281
8.3974
10.3947
8.4825
8.6601
8.5664
8.6928
10.0741
8.2609
7.8571
8.8748
8.8041
8.1645
8.836
8.298
9.2415
8.261
9.0305
8.7595
8.8004
8.048
10.3857
9.314
8.5581
8.3695
9.2676
8.2258
8.8244
7.6013
8.4273
9.8923
8.4823
7.7241
8.5162
8.4445
8.7242
8.2926
8.6601
8.9858
9.6135
8.656
9.5572
8.6486
8.6541
9.8121
8.5574
8.3053
8.4162
9.4439
8.8308
8.7394
7.7353
8.881
10.2565
8.4968
9.6077
8.8783
8.3055
10.0024
9.8598
9.7103
9.2932
8.4208
8.7636
8.2446
8.6162
8.391
9.4245
9.9568
9.9306
8.7154
8.7812
9.1302
9.3268
9.6922
10.3594
9.4466
9.3898
8.8164
9.3792
7.9742
7.9247
9.2954
8.832
9.2014
8.0561
9.7157
9.6203
8.4961
7.9018
9.7093
8.5593
9.3542
8.1656
9.2089
8.9564
8.8073
10.4574
8.8822
9.2067
9.1388
8.1152
8.2869
9.3298
8.5825
8.2208
8.5001
9.9458
8.9102
8.4158
8.7488
9.0663
8.1951
8.8464
9.8385
8.7376
9.4172
8.2428
8.589
9.4914
9.7992
8.6434
10.3542
8.3915
9.477
8.296
8.1659
8.9029
8.8636
8.9764
7.6449
8.744
8.4781
9.3579
8.4689
8.6632
8.4457
8.7266
8.7736
7.8992
8.6536
8.6516
8.2877
8.4571
9.7136
8.9118
8.5523
7.9577
9.0663
8.2565
9.0153
8.3079
8.9376
8.658
8.4481
8.7947
8.031
10.7808
8.0713
8.7401
9.1765
10.46
9.374
8.9972
8.9763
8.5031
8.1076
8.1171
8.3978
8.4936
8.5793
8.0803
10.5934
8.7937
8.3294
9.1617
9.6758
9.3506
10.1541
8.4495
7.9969
8.5648
8.8873
8.6005
8.7904
8.4794
7.9562
8.8845
7.9849
8.5861
8.8534
9.5854
8.4235
8.2
7.6842
8.9281
8.6081
7.8555
8.2427
8.6884
7.1199
8.1966
7.6004
8.5157
9.5796
8.1431
7.7443
8.447
8.1959
7.8659
9.6038
9.6901
8.1904
8.6731
9.7099
10.186
8.698
7.8828
9.7453
9.2699
10.5413
8.7688
9.0294
8.2215
8.405
8.4998
10.0146
9.2973
8.8083
9.1138
9.439
10.1446
9.1055
8.4661
8.9174
7.5089
8.482
8.5494
9.1623
8.5829
8.2571
8.8435
7.823
8.915
9.7081
8.7069
8.0391
10.3718
9.2078
8.693
8.6242
9.8403
7.4445
8.556
7.6854
8.2657
8.404
9.5384
8.4664
7.7169
8.312
9.2983
9.4162
9.3513
8.7921
7.7777
8.315
9.2851
9.9346
8.6073
8.926
8.1883
9.2534
9.2998
7.2103
7.4291
8.6479
8.8731
8.9961
8.4372
8.6483
8.7088
10.2551
7.2005
9.2377
9.1401
8.5453
7.8906
9.3557
9.9035
9.3741
10.2185
8.2956
9.4504
9.2144
9.2578
8.6737
7.5687
8.5525
8.2204
7.5172
8.546
10.244
9.2741
9.1188
9.2133
8.5163
8.9464
8.5692
9.9332
8.4615
8.2515
8.508
8.2663
8.9282
8.8951
9.0539
9.1741
8.0344
9.8224
8.1364
8.8993
8.3236
7.9304
10.2563
8.6111
8.8573
8.1679
8.172
8.7942
8.7769
9.6293
7.923
8.2216
9.2008
8.4029
8.9392
8.9512
8.3232
8.3622
7.1224
8.8133
8.2805
8.3805
8.511
7.9889
8.6029
10.881
9.2119
8.4047
9.0638
9.4217
9.4034
8.4573
9.5185
8.5837
9.5331
10.301
8.8495
9.1596
9.2447
9.4395
9.1777
7.629
9.8576
7.5739
8.7892
9.5473
8.2321
8.6849
9.6922
8.8911
8.1058
9.6707
9.5698
8.7933
8.2886
8.7595
8.1281
8.4301
8.8648
8.9878
8.1482
8.6987
8.2851
8.8522
8.8252
8.3963
9.3706
9.6673
8.7614
8.1431
8.3331
8.1922
8.6984
8.7625
8.4224
7.8735
8.6364
9.7462
8.5505
8.7928
8.2162
7.5034
8.8259
8.4414
8.5453
8.2729
9.3067
8.4814
8.1604
10.1931
9.0252
8.4528
8.8363
8.7318
8.6023
8.2039
8.6214
8.4176
8.6556
8.6881
8.5837
8.8548
8.633
8.6441
8.4448
8.509
8.3441
8.7957
8.8884
8.8721
8.6937
8.5975
8.7694
9.9735
8.9815
8.1112
9.4527
9.4461
9.2347
9.1851
9.1189
8.8011
9.5747
10.2866
9.0196
8.7957
9.4827
9.247
8.9382
8.8237
8.3605
8.4665
8.0941
8.7183
7.917
9.5145
10.1946
8.521
8.3597
8.5865
7.9148
8.3747
8.6923
8.1437
8.3111
8.3248
10.0051
8.4553
9.2731
8.8893
8.9002
7.3642
8.4951
8.1555
7.9312
8.4949
9.1843
8.2352
7.2074
8.5149
9.0396
8.7806
